Netlist,LOFi1,LOFi2,LOFo1,LOFo2,PI,inFF1,inFF2
CRC_OUT_5_1,4,2,3,5,9,0,0
n2359,3,8,2,3,14,1,4
n3687,4,6,1,2,73,2,3
CRC_OUT_5_0,4,6,1,1,6,1,2
n2358,3,12,1,2,13,3,5
n3688,2,8,1,2,2,2,3
n2380,2,8,1,2,42,2,3
n2386,2,8,1,2,24,2,3
n2385,2,8,1,2,27,2,3
n2388,2,8,1,2,18,2,2
n2387,2,8,1,2,21,2,3
n2382,2,8,1,2,36,2,3
n2381,2,8,1,2,39,2,3
n2384,2,8,1,2,30,2,3
n2383,2,8,1,2,33,2,3
n2389,2,8,1,2,15,2,3
n2375,3,8,2,3,14,1,3
n2374,4,9,1,2,7,1,2
n2377,2,8,1,2,51,2,2
n2376,3,12,1,2,13,3,5
n2371,3,8,2,3,14,1,4
n2370,3,12,1,2,13,3,5
n2373,3,12,1,2,2,3,4
n2372,4,9,1,2,10,1,2
n2379,2,8,1,2,45,2,3
n2378,2,8,1,2,48,2,3
n2391,2,8,1,2,9,2,3
n2390,2,8,1,2,12,2,3
n2397,3,12,1,2,78,3,4
n2396,2,8,1,2,9,2,3
n2399,2,8,1,2,21,2,3
n2398,2,8,1,2,24,2,3
n2393,2,8,1,2,18,2,3
n2392,3,12,1,2,13,3,4
n2395,2,8,1,2,12,2,3
n2394,2,8,1,2,15,2,2
n8500,4,6,2,3,67,1,2
n8501,4,6,2,3,66,1,1
n8502,4,2,2,3,65,0,1
DFF_191_n1,4,6,1,1,53,1,1
DFF_1526_n1,4,6,1,1,26,1,1
n8505,4,6,2,1,70,1,2
n8506,4,6,2,3,70,1,2
n8507,4,6,2,3,70,1,2
n8508,4,6,2,3,70,1,2
n8509,4,6,2,3,70,1,2
Stage1,1,1,1,1,8,0,0
Stage4,1,1,1,1,7,0,0
Stage2,1,1,1,1,10,0,0
Stage3,0,0,1,1,0,0,0
DFF_1514_n1,4,6,1,1,26,1,1
n8520,4,2,2,3,65,0,1
n8523,4,6,2,1,53,1,2
n8524,4,6,2,3,55,1,2
n8525,4,6,2,3,57,1,2
n8526,4,6,2,3,59,1,2
n8527,4,6,2,3,61,1,2
n8528,4,6,2,3,63,1,2
n8510,4,6,2,3,70,1,2
n8511,4,6,2,3,70,1,2
n8512,4,6,2,3,70,1,2
n8513,4,6,2,3,70,1,2
n8514,4,6,2,3,70,1,2
n8515,4,6,2,3,70,1,2
n8516,4,6,2,3,69,1,2
n8517,4,6,2,3,68,1,2
n8518,4,6,2,3,67,1,2
n8519,4,6,2,3,66,1,1
n8541,4,9,2,4,54,1,1
n8542,4,9,2,4,56,1,1
n8543,4,9,2,4,58,1,1
n8544,4,9,2,4,60,1,1
n8545,4,9,2,4,62,1,1
n8546,4,9,2,4,64,1,1
n8547,4,9,2,4,66,1,1
n8548,4,9,2,4,68,1,1
n8540,4,9,2,2,52,1,1
n8549,4,9,2,4,68,1,1
n8537,4,5,1,3,67,0,0
DFF_1725_n1,4,6,1,1,47,1,1
n8563,4,6,2,3,70,1,2
n8564,4,6,2,3,70,1,2
n8565,4,6,2,3,70,1,2
n8566,4,6,2,3,70,1,2
n8567,4,6,2,3,70,1,2
n8568,4,6,2,3,70,1,2
n8569,4,6,2,3,69,1,2
n8560,4,6,2,3,70,1,2
DFF_1713_n1,4,6,1,1,11,1,1
n8561,4,6,2,3,70,1,2
n8562,4,6,2,3,70,1,2
n8552,4,9,2,4,76,1,1
n8553,4,9,2,4,66,1,3
n8554,4,6,2,4,66,1,1
n8555,4,2,2,3,65,0,1
n8558,4,6,2,1,70,1,2
n8559,4,6,2,3,70,1,2
n8550,4,9,2,4,67,1,1
n8551,4,9,2,4,66,1,1
n8464,4,6,2,3,68,1,2
n8465,4,6,2,3,67,1,2
n8466,4,6,2,3,66,1,1
n8467,4,2,2,3,65,0,1
DFF_949_n1,4,6,1,1,23,1,1
n8460,4,6,2,3,70,1,2
n8461,4,6,2,3,70,1,2
n8462,4,6,2,3,70,1,2
n8463,4,6,2,3,69,1,2
DFF_365_n1,4,6,1,1,14,1,1
n8453,4,6,2,3,70,1,2
n8454,4,6,2,3,70,1,2
n8455,4,6,2,3,70,1,2
n8456,4,6,2,3,70,1,2
n8457,4,6,2,3,70,1,2
n8458,4,6,2,3,70,1,2
n8459,4,6,2,3,70,1,2
DFF_937_n1,4,6,1,1,23,1,1
DFF_950_n1,4,6,1,1,26,1,1
DFF_1340_n1,4,6,1,1,44,1,1
n8452,4,6,2,1,70,1,2
n8487,4,9,2,2,52,1,1
n8488,4,9,2,4,54,1,1
n8489,4,9,2,4,56,1,1
DFF_353_n1,4,6,1,1,80,1,1
n8480,4,9,2,3,71,1,1
n8481,4,9,2,4,70,1,1
n8482,4,9,2,4,69,1,1
n8483,4,9,2,4,68,1,0
n8484,4,5,2,4,67,0,0
n8479,4,9,1,3,71,1,1
n8470,4,6,2,1,53,1,2
CRC_OUT_3_31,4,6,5,8,53,1,1
CRC_OUT_3_30,4,6,3,7,50,1,1
WX7759,2,3,2,4,19,0,2
WX7757,2,3,2,4,16,0,2
WX7755,2,3,2,4,13,0,2
CRC_OUT_3_20,4,6,3,5,20,1,1
CRC_OUT_3_21,4,6,3,5,23,1,1
CRC_OUT_3_28,4,6,3,5,44,1,1
CRC_OUT_3_29,4,6,3,5,47,1,1
WX7763,2,3,2,4,10,0,2
CRC_OUT_3_26,4,6,3,5,38,1,0
CRC_OUT_3_27,4,6,3,5,41,1,1
WX7761,2,4,2,4,7,0,3
CRC_OUT_3_24,4,6,1,1,32,1,1
CRC_OUT_3_25,4,2,3,5,35,0,0
CRC_OUT_3_22,4,6,3,5,26,1,1
CRC_OUT_3_23,4,6,3,3,29,1,1
n8497,4,6,2,3,69,1,2
WX7749,2,3,2,4,25,0,2
n8498,4,6,2,3,69,1,2
n8499,4,6,2,3,68,1,2
WX7747,2,3,2,4,22,0,2
WX7745,2,3,2,4,19,0,2
CRC_OUT_3_19,4,6,3,5,17,1,1
WX7743,2,3,2,4,16,0,2
n8490,4,9,2,4,58,1,1
n8491,4,9,2,4,60,1,1
n8492,4,9,2,4,62,1,1
n8493,4,9,2,4,64,1,1
n8494,4,9,2,4,66,1,1
n8495,4,9,2,4,67,1,3
n8496,4,6,2,4,67,1,2
CRC_OUT_3_10,4,6,3,5,26,1,1
CRC_OUT_3_17,4,6,3,5,11,1,1
WX7753,2,3,2,2,10,0,2
CRC_OUT_3_18,4,6,3,5,14,1,1
CRC_OUT_3_15,4,6,3,5,20,1,1
WX7751,2,4,2,4,7,0,3
CRC_OUT_3_16,4,6,3,5,8,1,1
CRC_OUT_3_13,4,6,3,5,14,1,1
CRC_OUT_3_14,4,6,3,5,17,1,1
CRC_OUT_3_11,4,6,3,5,8,1,1
CRC_OUT_3_12,4,6,3,5,11,1,1
WX7739,2,3,2,4,10,0,2
WX7737,2,4,2,4,7,0,3
WX7735,2,3,2,4,77,0,2
WX7733,2,3,2,4,74,0,2
WX7741,2,3,2,4,13,0,2
DFF_377_n1,4,6,1,1,35,1,1
WX7729,2,3,2,4,68,0,2
WX7731,2,3,2,4,71,0,2
n3616,2,8,1,2,77,2,4
n3617,4,6,1,2,72,2,2
n3614,2,8,1,2,4,2,3
n3615,4,6,1,2,73,2,3
n3612,2,8,1,2,78,2,4
n3613,4,6,1,2,73,2,3
n3610,2,8,1,2,2,2,3
n3611,4,6,1,2,73,2,3
n3618,2,8,1,2,76,2,4
n3619,4,2,1,2,71,1,1
n3605,4,6,1,2,73,2,3
n3606,2,8,1,2,78,2,4
n3603,4,6,1,2,73,2,3
n3604,2,8,1,2,78,2,4
n3601,4,6,1,2,73,2,3
n3602,2,8,1,2,78,2,4
n3600,2,8,1,2,78,2,4
n3609,4,6,1,2,73,2,3
n3607,4,6,1,2,73,2,3
n3608,2,8,1,2,78,2,4
DFF_552_n1,4,6,1,1,20,1,1
n3630,2,8,1,2,71,2,4
n3631,4,6,1,2,66,2,3
n2300,4,9,1,1,10,1,3
n2306,4,9,1,1,10,1,2
n3638,2,8,1,2,77,2,4
DFF_178_n1,4,6,1,1,14,1,1
n2305,3,10,2,2,3,2,5
n3639,4,6,1,2,72,2,2
n2308,3,10,2,2,79,2,5
n3636,2,8,1,2,4,2,3
n3637,4,6,1,2,72,2,3
n2302,3,10,2,2,79,2,5
n3634,2,8,1,2,75,2,4
n3635,4,6,1,2,70,2,3
n3632,2,8,1,2,2,2,3
n2303,4,9,1,1,10,1,3
n3633,4,6,1,2,68,2,3
n2309,4,9,1,1,10,1,3
n3620,2,8,1,2,75,2,4
n3627,4,6,1,2,62,2,3
n3628,2,8,1,2,69,2,4
n3625,4,6,1,2,68,2,2
n3626,2,8,1,2,67,2,4
n3623,4,6,1,2,3,2,3
n3624,2,8,1,2,73,2,4
n3621,4,6,1,2,70,2,3
n3622,2,8,1,2,8,2,4
n3629,4,6,1,2,64,2,3
DFF_166_n1,4,6,1,1,14,1,1
n2320,3,10,2,2,76,2,5
n3652,2,8,1,2,78,2,4
n3653,4,6,1,2,73,2,3
n3650,2,8,1,2,78,2,4
n2321,4,9,1,1,10,1,3
n3651,4,6,1,2,73,2,3
n2327,4,9,1,1,10,1,3
n3658,2,8,1,2,4,2,3
n2329,3,8,2,3,14,1,4
n3659,4,6,1,2,72,2,3
n2324,4,9,1,1,10,1,3
n3656,2,8,1,2,78,2,4
n2323,3,10,2,2,9,2,4
n3657,4,6,1,2,73,2,2
n2326,3,10,2,2,74,2,5
n3654,2,8,1,2,78,2,4
n3655,4,6,1,2,73,2,3
DFF_738_n1,4,6,1,1,81,1,1
n3641,4,2,1,2,71,1,1
n3642,2,8,1,2,75,2,4
n2311,3,10,2,2,5,2,5
n3640,2,8,1,2,76,2,4
n2317,3,10,2,2,7,2,4
n3649,4,6,1,2,73,2,3
n3647,4,6,1,2,68,2,3
n2318,4,9,1,1,10,1,3
n3648,2,8,1,2,78,2,4
n3645,4,6,1,2,3,2,3
n2312,4,9,1,1,10,1,3
n3646,2,8,1,2,73,2,4
n2315,4,9,1,1,10,1,3
n3643,4,6,1,2,70,2,3
n2314,3,10,2,2,78,2,5
n3644,2,8,1,2,8,2,4
n2342,4,9,1,2,10,1,2
n3674,2,8,1,2,78,2,4
n2341,3,8,2,3,14,1,4
n3675,4,6,1,2,73,2,3
n2344,3,8,2,3,14,1,4
n3672,2,8,1,2,78,2,4
n2343,3,12,1,2,13,3,5
n3673,4,6,1,2,73,2,3
n3670,2,8,1,2,78,2,4
n3671,4,6,1,2,73,2,3
n2340,3,12,1,2,13,3,5
n2349,3,12,1,2,13,3,5
n2346,3,12,1,2,13,3,5
n3678,2,8,1,2,78,2,4
n2345,4,9,1,2,10,1,2
n3679,4,6,1,2,73,2,3
n2348,4,9,1,2,10,1,2
n3676,2,8,1,2,78,2,4
n2347,3,8,2,3,14,1,4
n3677,4,6,1,2,73,2,3
n2331,3,12,1,2,13,3,5
n3663,4,2,1,2,71,1,1
n2330,4,9,1,2,10,1,2
n3664,2,8,1,2,75,2,4
n2333,4,9,1,2,10,1,2
n3661,4,6,1,2,72,2,2
n2332,3,8,2,3,14,1,4
n3662,2,8,1,2,76,2,4
n3660,2,8,1,2,77,2,4
n2339,4,9,1,2,10,1,2
n2338,3,8,2,3,14,1,4
n3669,4,6,1,2,68,2,3
n2335,3,8,2,3,14,1,4
n3667,4,6,1,2,3,2,3
n2334,3,12,1,2,6,3,4
n3668,2,8,1,2,73,2,4
n2337,3,12,1,2,13,3,5
n3665,4,6,1,2,70,2,3
n2336,4,9,1,2,10,1,2
n3666,2,8,1,2,8,2,4
DFF_554_n1,4,6,1,1,26,1,1
WX6070,2,5,1,4,2,1,1
WX6071,4,6,4,4,3,2,3
WX6061,4,6,3,5,72,2,3
WX6062,2,5,1,3,6,1,2
WX6060,2,5,1,3,71,1,2
DFF_1517_n1,4,6,1,1,14,1,1
CRC_OUT_9_31,4,6,5,8,53,1,1
WX6069,4,6,3,6,76,2,3
WX6067,4,6,3,5,75,2,3
WX6068,2,5,1,3,75,1,2
WX6065,4,6,3,5,74,2,3
WX6066,2,5,1,3,74,1,2
WX6063,4,6,3,5,7,2,3
WX6064,2,5,1,3,73,1,2
DFF_1505_n1,4,6,1,1,81,1,1
DFF_1530_n1,4,6,1,1,38,1,1
WX6049,4,6,3,5,77,2,3
CRC_OUT_9_30,4,6,3,7,50,1,1
CRC_OUT_9_28,4,6,3,5,44,1,1
WX6050,2,5,1,3,76,1,2
CRC_OUT_9_29,4,6,3,5,47,1,1
WX6051,4,6,3,5,77,2,3
DFF_566_n1,4,6,1,1,26,1,1
CRC_OUT_9_20,4,2,3,5,20,0,0
WX6058,2,5,1,3,76,1,2
CRC_OUT_9_21,4,6,3,5,23,1,0
WX6059,4,6,3,5,77,2,3
CRC_OUT_9_22,4,6,3,5,26,1,1
WX6056,2,5,1,3,76,1,2
CRC_OUT_9_23,4,6,3,5,29,1,1
WX6057,4,6,3,5,77,2,3
CRC_OUT_9_24,4,6,3,5,32,1,1
WX6054,2,5,1,3,76,1,2
CRC_OUT_9_25,4,6,3,5,35,1,1
WX6055,4,6,3,5,77,2,3
CRC_OUT_9_26,4,6,3,5,38,1,1
WX6052,2,5,1,3,76,1,2
CRC_OUT_9_27,4,6,3,5,41,1,1
WX6053,4,6,3,5,77,2,3
WX6038,2,5,1,2,11,1,2
CRC_OUT_9_17,4,6,3,5,11,1,1
CRC_OUT_9_18,4,6,3,3,14,1,1
WX6040,2,5,1,3,76,1,2
CRC_OUT_9_19,4,6,1,1,17,1,1
WX6047,4,6,3,5,77,2,3
CRC_OUT_9_10,4,6,3,5,26,1,1
WX6048,2,5,1,3,76,1,2
CRC_OUT_9_11,4,6,3,5,8,1,1
WX6045,4,6,3,5,77,2,3
CRC_OUT_9_12,4,6,3,5,11,1,1
WX6046,2,5,1,3,76,1,2
CRC_OUT_9_13,4,6,3,5,14,1,1
WX6043,4,6,3,5,77,2,2
CRC_OUT_9_14,4,6,3,5,17,1,1
WX6044,2,5,1,3,76,1,2
CRC_OUT_9_15,4,6,3,5,20,1,1
WX6041,4,2,3,5,1,1,1
CRC_OUT_9_16,4,6,3,5,8,1,1
WX6042,2,5,1,3,76,1,2
DFF_1722_n1,4,6,1,1,38,1,1
DFF_1710_n1,4,6,1,1,17,1,1
DFF_1529_n1,4,6,1,1,35,1,1
DFF_1325_n1,4,6,1,1,14,1,1
WX7319,2,5,1,3,2,1,1
WX7318,4,6,3,5,12,2,3
WX8649,4,6,3,5,77,2,3
WX7317,2,5,1,3,11,1,2
WX8648,2,5,1,3,76,1,2
WX7316,4,6,3,5,5,2,3
WX8647,4,6,3,5,77,2,3
WX7315,2,5,1,3,4,1,2
WX8646,2,5,1,3,76,1,2
WX7314,4,6,3,5,12,2,3
WX8645,4,6,3,5,77,2,3
WX7324,4,2,3,5,1,1,1
WX8655,4,6,3,6,77,2,3
WX7323,2,5,1,3,11,1,2
WX8654,2,5,1,3,76,1,2
WX8653,4,6,3,5,77,2,3
WX7321,2,5,1,2,11,1,2
WX8652,2,5,1,3,76,1,2
WX7320,4,6,3,4,3,2,3
WX8651,4,6,3,5,77,2,3
WX8650,2,5,1,3,76,1,2
WX7309,2,5,1,3,11,1,2
WX7308,4,6,3,5,12,2,3
WX7307,2,5,1,3,11,1,2
WX8638,2,5,1,2,76,1,2
WX7306,4,6,3,5,12,2,3
WX8637,4,6,3,4,3,2,3
WX7305,2,5,1,3,11,1,2
WX8636,2,5,1,3,2,1,1
WX7304,4,6,3,5,12,2,3
WX8635,4,6,3,5,76,2,3
WX7303,2,5,1,3,11,1,2
WX8634,2,5,2,4,75,1,2
WX7313,2,5,1,3,11,1,2
WX8644,2,5,1,3,76,1,2
WX7312,4,6,3,5,12,2,3
WX8643,4,6,3,5,77,2,2
WX7311,2,5,1,3,11,1,2
WX8642,2,5,1,3,76,1,2
WX7310,4,6,3,5,12,2,3
WX8641,4,2,3,5,1,1,1
WX8640,2,5,1,3,76,1,2
DFF_1337_n1,4,2,1,1,35,0,0
WX8629,4,6,3,5,7,2,3
WX8628,2,5,1,3,6,1,2
WX8627,4,6,3,5,72,2,3
WX8626,2,5,1,3,71,1,2
WX8625,4,6,3,5,12,2,3
WX8624,2,5,1,3,11,1,2
WX8623,4,6,3,5,12,2,3
WX7302,4,6,3,5,12,2,3
WX8633,4,6,3,5,75,2,3
WX7301,2,5,1,3,11,1,2
WX8632,2,5,1,3,74,1,2
WX7300,4,6,3,5,64,2,3
WX8631,4,6,3,5,74,2,3
WX8630,2,5,1,3,73,1,2
WX8619,4,6,3,5,12,2,3
WX8618,2,5,1,3,11,1,2
WX8617,4,6,3,5,12,2,3
WX8616,2,5,1,3,11,1,2
WX8615,4,6,3,5,12,2,3
WX8614,2,5,1,3,11,1,2
WX8613,4,6,3,5,12,2,3
WX8612,2,5,1,3,11,1,2
WX9943,2,5,1,3,71,1,2
WX9944,4,6,3,5,72,2,3
WX9945,2,5,1,3,6,1,2
WX9946,4,6,3,5,7,2,3
WX9947,2,5,1,3,73,1,2
WX9948,4,6,3,6,74,2,3
WX9949,2,5,1,4,74,1,2
WX9950,4,6,4,6,75,2,3
WX8622,2,5,1,3,11,1,2
WX8621,4,6,3,5,12,2,3
WX8620,2,5,1,3,11,1,2
WX6029,4,6,3,5,12,2,3
WX6027,4,6,3,5,12,2,3
WX7359,2,5,1,3,69,1,2
WX6028,2,5,1,3,11,1,2
WX7358,4,2,3,5,1,1,1
DFF_951_n1,4,6,1,1,29,1,1
RESET,0,0,2,12,0,0,0
WX7360,4,6,3,5,70,2,2
WX6036,2,5,1,3,2,1,1
WX6037,4,6,3,4,3,2,3
WX6034,2,5,1,3,11,1,2
WX6035,4,6,3,5,12,2,3
WX6032,2,5,1,3,4,1,2
WX7364,4,6,4,6,66,2,3
WX6033,4,6,3,5,5,2,3
WX7363,2,5,1,4,65,1,2
WX6030,2,5,1,3,11,1,2
WX7362,4,6,3,6,68,2,3
WX6031,4,6,3,5,12,2,3
WX7361,2,5,1,3,67,1,2
WX6018,2,5,1,3,11,1,2
WX6019,4,6,3,5,12,2,3
WX7349,2,5,1,3,74,1,2
WX6016,2,5,1,3,11,1,2
WX7348,4,6,3,5,74,2,3
WX6017,4,6,3,5,12,2,3
WX7347,2,5,1,3,73,1,2
WX6025,4,6,3,5,12,2,3
WX7357,2,5,1,3,71,1,2
WX6026,2,5,1,3,11,1,2
WX6023,4,6,3,5,12,2,3
WX7355,2,5,1,2,73,1,2
WX6024,2,5,1,3,11,1,2
WX7354,4,6,3,4,3,2,3
WX6021,4,6,3,5,12,2,3
WX7353,2,5,1,3,2,1,1
WX6022,2,5,1,3,11,1,2
WX7352,4,6,3,5,76,2,3
WX7351,2,5,1,3,75,1,2
WX6020,2,5,1,3,11,1,2
WX7350,4,6,3,5,75,2,3
WX6009,4,6,3,5,12,2,2
WX6007,4,2,3,5,1,1,1
WX7339,2,5,1,3,76,1,2
WX6008,2,5,1,3,11,1,2
WX7338,4,6,3,5,77,2,3
WX7337,2,5,1,3,76,1,2
WX6006,2,5,1,3,73,1,2
WX7336,4,6,3,5,77,2,3
WX6014,2,5,1,3,11,1,2
WX7346,4,6,3,5,7,2,3
WX6015,4,6,3,5,12,2,3
WX7345,2,5,1,3,6,1,2
WX6012,2,5,1,3,11,1,2
WX7344,4,6,3,5,72,2,3
WX6013,4,6,3,5,12,2,3
WX7343,2,5,1,3,71,1,2
WX6010,2,5,1,3,11,1,2
WX7342,4,6,3,5,77,2,3
WX6011,4,6,3,5,12,2,3
WX7341,2,5,1,3,76,1,2
WX7340,4,6,3,5,77,2,3
WX7329,2,5,1,3,11,1,2
WX7328,4,6,3,5,12,2,3
WX7327,2,5,1,3,11,1,2
WX7326,4,6,3,5,12,2,2
WX8657,4,6,4,6,77,2,3
WX7325,2,5,1,3,11,1,2
WX8656,2,5,1,4,76,1,2
CRC_OUT_2_9,4,6,3,5,23,1,1
CRC_OUT_2_6,4,6,3,5,14,1,1
CRC_OUT_2_5,4,6,3,5,11,1,1
CRC_OUT_2_8,4,6,3,5,20,1,1
CRC_OUT_2_7,4,6,3,5,17,1,1
CRC_OUT_2_2,4,6,1,1,84,1,1
CRC_OUT_2_1,4,6,3,3,81,1,1
CRC_OUT_2_4,4,6,3,5,8,1,0
CRC_OUT_2_3,4,2,3,5,87,0,0
DFF_182_n1,4,6,1,1,26,1,1
WX6003,4,6,3,4,73,2,3
WX7335,2,5,1,3,76,1,2
WX6004,2,5,1,2,73,1,2
WX7334,4,6,3,5,77,2,3
CRC_OUT_2_0,4,6,3,5,78,1,2
WX6001,4,6,3,5,72,2,3
WX7333,2,5,1,3,76,1,2
WX6002,2,5,1,3,72,1,1
WX7332,4,6,3,5,12,2,3
WX7331,2,5,1,3,11,1,2
WX6000,2,5,1,3,71,1,2
WX7330,4,6,3,5,12,2,3
WX10341,2,3,2,4,13,0,2
WX10343,2,3,2,4,16,0,2
WX1298,2,3,2,4,10,0,2
WX10345,2,3,2,4,19,0,2
WX10347,2,4,2,4,7,0,3
WX10349,2,3,2,4,10,0,2
WX11670,2,3,2,5,52,0,2
WX10331,2,3,2,4,19,0,2
WX11664,2,3,2,4,43,0,2
WX10333,2,3,2,4,22,0,2
WX11662,2,3,2,4,40,0,2
WX1286,2,4,2,4,7,0,3
WX10335,2,3,2,4,25,0,2
WX11668,2,3,2,4,49,0,2
WX1288,2,3,2,4,10,0,2
WX10337,2,4,2,4,7,0,3
WX11666,2,3,2,4,46,0,2
WX10339,2,3,2,4,10,0,2
WX1294,2,3,2,4,19,0,2
WX1296,2,4,2,4,7,0,3
WX1290,2,3,2,4,13,0,2
WX11660,2,3,2,4,37,0,2
WX1292,2,3,2,4,16,0,2
WX10363,2,3,2,4,31,0,2
WX10365,2,3,2,4,34,0,2
WX1276,2,3,2,4,13,0,2
WX10367,2,3,2,4,37,0,2
DFF_170_n1,4,6,1,1,26,1,1
WX1278,2,3,2,4,16,0,2
WX10369,2,3,2,4,40,0,2
n3913,4,6,1,3,65,1,2
n3914,4,6,1,3,64,1,2
n3911,4,6,1,3,67,1,2
n3912,4,6,1,3,66,1,2
n3910,4,6,1,3,67,1,2
WX1282,2,3,2,4,22,0,2
WX1284,2,3,2,4,25,0,2
n3919,4,6,1,3,70,1,2
n3917,4,6,1,3,70,1,2
n3918,4,6,1,3,70,1,2
WX1280,2,3,2,4,19,0,2
n3915,4,6,1,3,63,1,1
WX10361,2,3,2,4,28,0,2
n3916,4,2,1,3,70,0,1
WX1268,2,3,2,4,20,0,2
WX10353,2,3,2,2,16,0,2
WX2599,2,3,2,4,22,0,2
WX10355,2,3,2,4,19,0,2
WX1264,2,3,2,4,14,0,2
WX10357,2,3,2,4,22,0,2
WX2595,2,3,2,4,16,0,2
DFF_169_n1,4,6,1,1,23,1,1
WX1266,2,3,2,2,17,0,2
WX10359,2,3,2,4,25,0,2
WX2597,2,3,2,4,19,0,2
n3902,4,6,1,3,67,1,2
n3903,4,6,1,3,66,1,2
n3900,4,6,1,3,69,1,2
n3901,4,6,1,3,68,1,2
WX1272,2,4,2,4,7,0,3
n3908,4,6,1,3,51,1,2
WX1274,2,3,2,4,10,0,2
n3909,4,6,1,2,53,1,2
n3906,4,6,1,3,63,1,1
n3907,4,2,1,3,49,0,1
WX10351,2,3,2,4,13,0,2
n3904,4,6,1,3,65,1,2
WX1270,2,3,2,4,23,0,2
n3905,4,6,1,3,64,1,2
n2603,4,9,1,2,10,1,2
n3935,4,6,1,3,53,1,2
n2602,3,8,2,2,16,1,4
n3936,4,6,1,3,55,1,2
n2605,2,8,1,2,21,2,3
n3933,4,2,1,3,49,0,1
n2604,3,8,2,3,14,1,4
n3934,4,6,1,3,51,1,2
n3931,4,6,1,3,64,1,2
n3932,4,6,1,3,63,1,1
n2601,2,8,1,2,24,2,3
n2600,2,8,1,2,27,2,3
n3930,4,6,1,3,65,1,2
n2607,2,8,1,2,15,2,2
n3939,4,6,1,3,61,1,2
n2606,2,8,1,2,18,2,3
n2609,2,8,1,2,9,2,3
n3937,4,6,1,3,57,1,2
n2608,2,8,1,2,12,2,3
n3938,4,6,1,3,59,1,2
WX10375,2,3,2,4,49,0,2
WX10377,2,3,2,6,52,0,2
n3924,4,6,1,3,70,1,2
n3925,4,6,1,3,70,1,2
n3922,4,6,1,3,70,1,2
n3923,4,6,1,3,70,1,2
n3920,4,6,1,3,70,1,2
n3921,4,6,1,3,70,1,2
WX10371,2,3,2,4,43,0,2
n3928,4,6,1,3,67,1,2
n3929,4,6,1,3,66,1,2
WX10373,2,3,2,4,46,0,2
n3926,4,6,1,3,69,1,2
n3927,4,6,1,3,68,1,2
n3950,4,6,1,3,70,1,2
n2625,3,12,1,2,8,3,4
n3957,4,6,1,3,64,1,2
n2624,2,8,1,2,9,2,3
n3958,4,6,1,3,63,1,1
n2627,2,8,1,2,10,2,2
n3955,4,6,1,3,66,1,2
n2626,2,8,1,2,13,2,3
n3956,4,6,1,3,65,1,2
n2621,2,8,1,2,18,2,3
n3953,4,6,1,3,68,1,2
n2620,2,8,1,2,21,2,3
n3954,4,6,1,3,67,1,2
n2623,2,8,1,2,12,2,3
n3951,4,6,1,3,70,1,2
n2622,2,8,1,2,15,2,3
n3952,4,6,1,3,69,1,2
n2629,4,9,1,2,7,1,2
n2628,3,8,2,3,5,1,4
n3959,4,2,1,3,49,0,1
n2614,2,8,1,2,9,2,3
n3946,4,6,1,3,70,1,2
n2613,2,8,1,2,12,2,3
n3947,4,6,1,3,70,1,2
n2616,4,9,1,2,10,1,2
n3944,4,6,1,3,70,1,2
n2615,3,8,2,2,16,1,4
n3945,4,6,1,3,70,1,2
n2610,3,12,1,2,13,3,4
n3942,4,2,1,3,70,0,1
n3943,4,6,1,3,70,1,2
n2612,2,8,1,2,15,2,3
n3940,4,6,1,2,63,1,2
DFF_938_n1,4,6,1,1,26,1,1
n2611,2,8,1,2,18,2,2
n3941,4,6,1,3,63,1,1
n2618,3,12,1,2,78,3,4
n2617,3,8,2,3,14,1,4
n3948,4,6,1,3,70,1,2
n2619,2,8,1,2,24,2,3
n3949,4,6,1,3,70,1,2
WX3876,2,3,2,4,13,0,2
WX3878,2,3,2,4,16,0,2
WX3872,2,4,2,4,7,0,3
WX3874,2,3,2,4,10,0,2
n3971,4,6,1,2,70,1,2
n3972,4,6,1,3,63,1,1
n2640,4,9,1,1,10,1,3
n3970,4,6,1,3,63,1,2
DFF_374_n1,4,6,1,1,26,1,1
n3979,4,6,1,3,70,1,2
n2646,4,9,1,1,10,1,3
n2649,4,9,1,1,10,1,3
n3977,4,6,1,3,70,1,2
n2648,3,10,2,2,74,2,5
n3978,4,6,1,3,70,1,2
n2643,4,9,1,1,10,1,3
n3975,4,6,1,3,70,1,2
n2642,3,10,2,2,76,2,5
n3976,4,6,1,3,70,1,2
n2645,3,10,2,2,9,2,4
n3973,4,2,1,3,70,0,1
n3974,4,6,1,4,70,1,2
WX3880,2,3,2,4,19,0,2
WX3864,2,3,2,4,16,0,2
WX3866,2,3,2,4,19,0,2
WX3860,2,3,2,4,10,0,2
WX3862,2,3,2,4,13,0,2
n3960,4,6,1,3,51,1,2
n3961,4,6,1,3,53,1,2
n2630,3,8,2,1,11,1,4
WX3868,2,3,2,4,22,0,2
n2636,3,10,2,2,78,2,5
n3968,4,6,1,3,65,1,2
n3969,4,6,1,3,64,1,2
n3966,4,6,1,3,63,1,2
n2637,4,9,1,1,10,1,2
n3967,4,6,1,3,65,1,2
n2632,2,8,1,2,4,2,3
n3964,4,6,1,3,59,1,2
n2631,2,8,1,2,7,2,3
n3965,4,6,1,3,61,1,2
n2634,4,9,1,1,7,1,3
n3962,4,6,1,3,55,1,2
n2633,3,10,2,2,5,2,5
n3963,4,6,1,3,57,1,2
