Netlist,LOFi1,LOFi2,LOFo1,LOFo2,PI,inFF1,inFF2
n2278,2,7,1,2,8,0,6
n7963,4,8,2,2,6,2,4
g2345,4,8,3,9,11,1,3
n2277,2,3,1,2,11,0,0
n7962,4,8,1,2,6,2,4
n2272,5,12,2,2,8,0,7
n2271,2,10,1,1,9,0,0
n7960,4,4,2,21,14,1,2
g2348,4,8,3,10,13,1,3
n2274,5,12,2,2,8,0,7
n2273,5,12,2,2,8,0,7
g21972,3,6,2,8,16,0,4
g27279,4,11,1,3,14,1,1
n2279,2,2,4,6,12,0,0
n7968,4,8,2,3,12,1,2
g21970,4,18,1,2,11,3,8
n7967,4,8,2,3,6,2,4
n7966,4,8,2,3,6,2,4
g27276,4,11,1,4,2,1,0
g27275,4,10,1,4,32,1,1
g27278,4,11,1,4,32,1,1
g27277,4,11,1,4,32,1,1
g27272,4,11,1,3,32,1,1
g27271,4,10,1,4,32,1,1
g27274,4,11,1,4,32,1,1
g27273,4,11,1,3,14,1,1
g27290,4,11,1,3,14,1,1
g169,4,8,3,6,31,1,2
g27292,4,10,1,4,32,1,1
g168,4,8,3,6,31,1,2
g27291,4,11,1,4,3,1,1
g165,4,5,11,23,10,1,2
g164,4,4,3,5,1,0,1
n4004,2,4,1,1,6,0,2
g162,4,8,3,5,34,1,1
n4005,2,5,1,1,5,1,1
g161,4,8,3,5,34,1,2
n4002,2,5,1,1,10,1,1
g160,4,8,3,5,34,1,2
g2312,4,8,3,8,13,1,3
n4003,2,5,1,1,10,1,1
n4000,4,8,1,1,15,0,3
g2318,4,8,3,8,11,1,2
n4001,2,5,1,1,14,1,1
g2315,4,8,3,8,9,1,2
n4008,2,5,1,1,14,1,1
n4009,2,5,1,1,10,1,1
n4006,2,5,1,1,5,1,1
n4007,2,5,1,1,10,1,1
g27287,4,11,1,4,32,1,1
g27286,4,10,1,3,16,1,1
g27289,4,11,1,4,32,1,1
g27288,4,10,1,4,32,1,1
g27283,4,11,1,4,2,1,0
g27282,4,10,1,4,32,1,1
g27285,4,11,1,3,12,1,1
g27284,4,11,1,4,32,1,1
n2290,5,16,1,1,5,1,6
g159,4,8,3,4,34,1,2
g158,4,8,3,5,34,1,3
n2292,2,6,3,9,2,0,3
g157,4,8,3,5,34,1,3
n2291,3,11,4,12,10,2,5
g156,4,8,3,5,34,1,3
g155,4,8,3,5,34,1,3
g2321,4,8,3,8,13,1,3
g154,4,8,3,5,34,1,3
g153,4,8,3,5,34,1,3
g152,4,8,3,5,34,1,3
g2324,4,8,3,8,8,1,4
n2298,2,7,1,2,8,0,6
n7987,4,8,1,4,5,2,4
g151,4,8,3,5,34,1,3
n2297,2,3,1,2,11,0,0
n7986,4,8,1,4,5,2,4
g150,4,8,3,5,34,1,3
n7985,4,8,1,4,5,2,4
n2299,6,24,3,4,7,6,7
n7984,4,8,1,4,5,2,4
n2294,2,3,1,2,11,0,0
n7983,4,8,1,4,5,2,4
n2293,3,11,4,14,11,2,5
n2296,6,24,2,4,7,6,8
n2295,2,7,1,2,8,0,6
n7980,4,8,1,4,2,2,2
n7988,4,8,1,4,5,2,4
g27298,4,11,1,4,32,1,1
g27297,4,11,1,4,3,1,1
g27299,4,11,1,3,14,1,1
g27294,4,10,1,3,2,1,0
g27293,4,11,1,4,32,1,1
g27296,4,11,1,3,16,1,1
g27295,4,11,1,3,12,1,1
g186,4,8,3,4,8,1,4
g185,4,1,3,29,31,0,0
n4026,2,5,1,1,18,1,1
Tj_OUT5678,4,8,1,4,12,0,0
g26818,4,8,1,3,13,1,3
n4027,2,5,1,1,14,1,1
n4024,2,5,1,1,9,1,1
n4025,2,5,1,1,14,1,1
g181,4,8,7,61,30,2,4
g26815,4,10,1,3,7,1,5
n4022,2,4,1,1,10,0,2
g180,4,8,2,8,28,1,3
g26814,4,8,1,3,11,1,3
n4023,2,5,1,1,9,1,1
g26817,4,10,1,3,19,1,5
n4020,2,5,1,1,14,1,1
g26816,4,8,1,3,11,1,3
n4021,2,5,1,1,14,1,1
g26811,4,10,1,3,15,1,5
g26810,4,8,1,3,3,1,3
g26813,4,10,1,3,2,1,4
g26812,4,8,1,3,13,1,3
n4028,2,4,1,1,10,0,2
n4029,2,5,1,1,9,1,1
g179,4,8,3,5,31,1,2
g178,4,8,3,5,31,1,2
g177,4,8,3,5,31,1,2
g176,4,8,3,10,31,1,3
g175,4,8,3,10,31,1,3
g174,4,8,3,10,31,1,3
n4015,2,8,1,3,6,2,2
g173,4,8,3,11,31,1,3
g2303,4,8,3,8,13,1,3
n4016,6,24,1,3,14,4,6
g172,4,8,3,11,31,1,3
g2300,4,8,3,8,11,1,2
n4013,2,5,12,22,7,1,2
g171,4,8,3,11,31,1,3
n4014,2,5,12,22,6,1,1
g170,4,8,3,6,31,1,2
g2306,4,8,3,8,9,1,1
g26826,4,8,1,3,11,1,3
n4011,2,5,1,1,5,1,1
g26825,4,10,1,3,13,1,5
n4012,2,5,1,1,5,1,1
g26827,4,8,1,3,13,1,3
g30072,3,13,6,11,6,2,7
n4010,2,4,1,1,6,0,2
g26822,4,10,1,3,11,1,5
g26821,4,8,1,3,7,1,3
g26824,4,8,1,2,9,1,3
g2309,4,8,3,8,11,1,2
g26823,4,8,1,3,15,1,3
n4019,2,5,1,1,18,1,1
g26820,4,10,1,3,9,1,5
n4017,4,8,1,1,15,0,3
n4018,4,8,1,1,19,0,3
n4149_Tj_Payload,2,4,1,1,16,0,1
n4040,2,5,5,8,28,0,3
n4041,2,8,1,5,4,2,2
n4048,4,16,1,5,5,4,7
n4049,2,5,5,8,28,0,3
n4046,2,5,5,8,28,0,3
n4047,2,8,1,5,5,2,4
n4044,2,5,5,8,28,0,2
n4045,4,16,3,3,4,4,4
n4042,4,16,1,5,4,4,4
n4043,2,5,5,8,28,0,3
n4030,2,5,1,1,9,1,0
g198,4,8,3,7,11,1,3
n4037,2,5,5,8,28,0,3
g195,4,8,3,7,9,1,3
n4038,2,5,5,8,28,0,3
n4035,2,8,1,5,4,2,2
n4036,4,16,1,5,4,4,4
g192,4,4,3,5,1,0,3
n4033,2,5,5,8,28,0,2
n4034,2,5,5,8,28,0,3
n4031,2,5,5,8,28,0,2
n4032,2,5,5,9,28,0,3
n4039,4,16,3,3,4,4,4
n4062,2,6,1,2,14,1,2
n4063,2,6,1,2,14,1,2
n4060,2,6,1,1,13,1,2
n4061,2,6,2,3,12,1,2
g1880,4,8,8,20,12,2,2
n4068,2,6,1,2,14,1,2
n4069,2,6,1,1,14,1,1
n4066,2,6,3,4,13,1,2
n4067,2,6,1,2,10,1,2
g1886,4,8,3,6,13,2,3
n4064,2,6,1,1,18,2,2
n4065,2,6,2,4,17,1,2
DFF_799_n1,4,8,1,1,3,2,4
g7194,1,4,0,0,6,1,1
n4051,2,5,5,8,28,0,3
n4052,2,8,1,5,5,2,4
n4050,4,16,3,3,5,4,7
DFF_1153_n1,4,4,1,1,14,1,2
g1890,4,8,5,10,10,1,4
n4059,2,6,3,5,19,1,2
g1893,4,10,2,4,13,1,4
n4057,2,6,1,2,21,1,2
n4058,2,6,2,4,20,1,2
n4055,2,6,1,1,11,1,2
n4056,2,6,2,3,20,1,2
n4053,4,16,1,5,4,4,8
n4054,4,16,3,3,5,4,8
n4084,4,10,1,3,8,2,4
n4085,2,5,3,3,10,0,2
n4082,4,10,1,3,9,2,4
n4083,2,10,1,3,13,1,3
n4080,2,5,3,3,16,0,2
n4081,2,10,1,3,3,1,3
g1860,4,8,3,5,10,1,4
g1861,4,8,3,5,8,1,4
g1866,4,8,6,8,8,2,4
n4088,4,10,1,3,8,2,4
g1867,4,8,3,5,8,1,5
n4089,2,10,1,3,13,1,3
n4086,2,5,3,3,14,0,2
g1865,4,8,3,5,9,1,4
g30061,3,13,1,3,14,2,6
n4087,2,10,1,3,13,1,3
n1811,1,6,3,3,34,0,6
n1810,1,6,2,2,34,0,6
g1868,4,8,3,5,9,1,4
n1813,1,2,4,4,8,0,0
g1869,4,8,3,5,10,1,4
n1812,1,6,2,2,34,0,6
n1819,1,1,3,3,5,0,0
n1818,1,3,6,11,5,0,2
n1815,1,2,4,4,10,0,0
DFF_661_n1,4,8,1,2,6,2,4
n1814,1,2,4,4,12,0,0
n1817,1,3,5,11,7,0,2
n1816,1,6,1,4,11,0,3
n4073,2,7,2,6,20,1,4
n4074,2,5,3,3,16,0,2
n4071,2,6,1,1,12,1,2
n4072,2,6,1,1,14,1,1
g30055,3,13,1,4,5,2,5
g1870,4,8,3,16,11,2,4
n4070,2,6,1,1,14,1,1
g26808,4,8,1,3,11,1,3
g1874,4,4,3,8,1,0,2
g26807,4,10,1,3,13,1,5
n4079,2,5,3,3,8,0,2
g26809,4,10,1,2,11,1,5
g1877,4,8,4,8,9,1,2
g26804,4,10,1,3,11,1,5
n4077,2,10,1,3,13,1,3
g26803,4,10,1,3,19,1,5
n4078,4,10,1,3,9,2,4
g26806,4,10,1,3,17,1,5
n4075,2,5,3,3,9,0,2
g26805,4,8,1,3,15,1,3
n4076,2,5,3,3,16,0,2
n1802,1,6,5,6,13,0,3
n1801,1,6,3,5,13,0,3
n1808,1,6,4,7,5,0,6
n1809,1,3,1,1,35,0,0
g7264,1,4,0,0,9,1,1
g1961,4,8,3,11,12,1,2
g1962,4,8,3,12,8,1,2
g1960,4,8,3,8,10,1,2
g1966,4,4,3,8,1,0,1
g1963,4,8,3,12,10,1,2
g1964,4,8,3,8,12,1,1
g1967,4,8,3,7,5,1,3
g25442,5,11,4,8,23,2,3
g26776,2,3,2,6,12,0,1
g21080,4,11,1,3,12,2,3
g21081,4,11,1,3,12,2,2
g30801,4,12,2,4,11,2,5
g21082,4,11,1,3,11,2,3
N995,2,6,1,3,15,1,1
g1973,4,8,3,5,9,1,3
g1970,4,8,3,5,7,1,3
g1976,4,8,3,7,5,1,3
g26789,2,3,2,8,12,0,1
g1979,4,8,3,5,7,1,3
n1702,1,2,1,2,15,0,0
g26786,2,4,1,5,21,0,1
g26781,2,3,2,8,8,0,1
g25450,4,13,2,5,13,2,6
g25451,4,13,2,4,9,2,6
g25452,4,13,2,4,11,2,6
g21094,4,11,1,2,12,2,3
g1943,0,0,1,3,0,0,0
g1944,4,8,2,4,9,2,3
g1947,4,8,2,4,11,2,4
g1948,4,8,2,6,10,2,3
g1945,4,8,2,4,10,2,4
g1946,4,8,2,4,10,2,3
g26795,2,3,2,6,12,0,1
g1949,4,8,2,4,10,2,4
g26798,2,4,2,5,27,0,2
DFF_1099_n1,4,8,1,2,12,2,2
g1950,4,8,2,4,10,2,3
g1951,4,8,2,3,11,2,4
g1954,4,8,2,4,9,2,2
g1955,4,8,3,11,12,1,2
g1953,4,4,2,4,1,1,2
g1958,4,8,3,8,12,1,2
g1959,4,8,3,8,8,1,2
g1956,4,8,3,11,8,1,3
g1957,4,8,3,11,10,1,2
g7229,4,5,6,58,5,1,2
g1922,4,8,2,7,15,2,4
g1925,4,5,4,33,3,1,3
g21044,4,11,1,3,11,2,3
g21045,4,11,1,3,13,2,3
g1923,4,10,4,2,11,1,8
g21042,4,8,1,3,15,1,3
g21043,4,11,1,3,12,2,3
g1929,4,10,4,20,11,1,6
g21046,4,8,1,3,15,1,3
g21047,4,8,1,3,15,1,3
g21040,4,11,1,3,11,2,3
g21041,4,11,1,3,13,2,3
n1759,1,5,2,4,9,0,2
g1930,4,5,3,20,7,1,2
g1931,4,5,4,34,5,1,2
g21055,4,11,1,3,11,2,3
n1745,1,2,4,14,18,0,2
g1937,4,8,5,16,9,1,4
g21056,4,11,1,3,13,2,3
g1934,4,8,4,11,9,1,3
g21053,4,11,1,3,7,2,3
n1747,1,2,2,4,12,0,1
g21054,4,11,1,3,12,2,3
n1746,1,2,3,11,23,0,0
g1938,4,10,2,10,11,1,8
g1939,4,8,5,12,12,2,2
DFF_305_n1,4,8,2,3,2,2,2
g21051,4,11,1,3,12,2,3
g21052,4,11,1,3,8,2,3
n1748,1,2,4,11,27,0,2
n1770,1,6,3,7,13,0,3
n1772,1,6,3,3,13,0,5
n1771,1,6,4,7,13,0,3
g1903,4,8,2,4,14,2,2
n1778,1,2,10,10,32,0,2
g1904,4,8,2,5,15,2,4
g25420,5,11,4,6,27,2,3
n1774,1,2,2,3,32,1,1
g1908,4,10,2,4,13,1,4
n1773,1,6,2,4,11,0,4
g1905,4,8,4,9,16,2,2
n1776,1,2,10,10,32,0,2
g21062,4,11,1,3,13,2,2
g21063,4,8,1,3,15,1,3
g21060,4,11,1,3,12,2,3
g21061,4,11,1,3,11,2,3
n1761,1,5,2,4,9,0,2
n1760,1,5,2,4,13,0,2
g25435,5,11,3,8,12,2,2
g1915,4,8,2,4,14,2,2
n1766,1,5,2,4,15,0,2
g21075,4,11,1,3,13,2,3
n1769,1,3,2,4,14,0,0
n1768,1,6,3,7,13,0,5
n1763,1,5,2,4,7,0,2
n1762,1,5,2,4,15,0,2
g1916,4,8,2,4,6,2,4
n1765,1,5,2,4,8,0,2
g1917,4,8,3,3,3,2,4
n1764,1,5,2,4,15,0,2
DFF_1144_n1,4,8,1,1,6,2,4
g21070,4,11,1,3,8,2,3
g21073,4,11,1,3,12,2,3
g21074,4,11,1,3,11,2,2
g21071,4,11,1,3,12,2,3
g21072,4,11,1,3,11,2,3
n1792,1,6,7,10,11,0,5
n1791,1,2,2,7,12,0,0
n1794,1,6,2,2,11,0,5
n1793,1,6,1,1,11,0,5
n1790,1,6,7,11,11,0,5
n1799,1,6,3,3,11,0,3
n1796,1,6,5,8,11,0,5
n1795,1,6,3,5,11,0,5
n1798,1,6,3,3,11,0,3
n1797,1,6,4,6,11,0,5
n1781,1,2,2,2,14,0,1
n1780,1,2,11,15,32,0,1
n1783,1,6,2,2,13,0,3
n1782,1,2,2,4,32,0,1
n1789,1,2,4,6,12,0,0
n1788,1,3,6,10,13,0,0
n1785,1,2,6,11,14,0,0
n1784,1,3,3,3,13,0,0
n1787,1,6,5,10,11,0,5
n3510,2,7,1,3,5,0,6
DFF_447_n1,4,8,1,1,3,2,4
n3517,2,5,5,8,11,0,1
n3518,2,3,1,3,10,0,0
n3515,4,11,3,3,10,0,0
n3516,4,6,3,3,11,0,0
n3513,2,4,5,8,27,0,1
n3514,2,5,5,8,7,0,1
n3511,3,8,3,3,10,0,0
n3512,4,8,3,3,12,0,0
g27243,3,6,2,8,3,0,4
n3519,3,8,1,3,8,0,6
g5472,1,4,14,37,7,1,1
n3506,4,6,3,3,9,0,0
n3507,2,5,5,8,9,0,1
n3504,2,5,5,8,8,0,1
n3505,4,11,3,3,11,0,0
g27258,4,11,1,3,32,1,1
n3502,4,6,3,3,10,0,0
g27257,4,11,1,4,32,1,1
n3503,2,5,5,8,10,0,1
n3500,2,6,1,1,39,1,3
g27259,4,10,1,4,3,1,1
n3501,2,5,1,1,40,1,0
g27253,4,11,1,4,32,1,1
g27256,4,10,1,4,2,1,0
g27255,4,11,1,4,32,1,1
n3508,2,5,5,8,6,0,1
n3509,2,2,2,4,9,0,0
g1084,4,8,2,4,31,2,2
g1085,4,8,4,10,30,1,2
g1083,4,4,2,6,1,1,2
g1088,4,5,4,26,10,1,2
g1089,4,8,3,7,14,1,2
n3531,2,5,5,8,9,0,1
n3532,4,11,3,3,12,0,0
n2201,5,12,2,2,3,0,7
n2200,5,12,2,2,4,0,7
n3530,2,4,5,8,27,0,1
n2207,2,2,4,7,7,0,0
n3539,2,2,2,4,11,0,0
n2206,2,7,1,2,4,0,6
n2209,6,15,1,10,10,3,6
n3537,2,7,2,4,8,0,6
n2208,6,24,2,4,3,6,7
n3538,2,4,5,8,27,0,1
n2203,2,3,6,6,3,0,0
n3535,3,3,2,6,9,0,0
n2202,5,12,2,2,4,0,7
n3536,3,8,1,3,9,0,6
n2205,2,3,1,2,13,0,0
n3533,4,6,3,3,11,0,0
g25489,2,6,0,0,9,0,4
n2204,5,11,1,1,4,1,2
n3534,2,5,5,8,11,0,1
g1091,4,8,3,6,12,1,2
g1092,4,5,3,21,8,1,2
g1090,4,8,3,6,10,1,2
g1095,4,8,3,7,9,1,2
g6782,4,5,13,67,8,1,2
g1098,4,8,3,7,11,1,2
n3520,3,3,2,6,7,0,0
n3521,3,3,1,3,9,0,0
n3528,3,8,3,3,9,0,0
n3529,4,8,3,3,8,0,0
n3526,2,2,2,4,8,0,0
n3527,2,7,1,3,5,0,6
n3524,4,13,3,3,13,0,0
n4122_Tj_Payload,2,4,1,2,16,1,1
n3525,2,5,5,8,5,0,1
n3522,4,12,3,3,6,0,0
n3523,2,4,5,8,27,0,1
g204,4,8,3,9,8,1,3
g2393,4,8,3,10,9,1,2
g1063,4,8,4,9,30,1,1
g2394,4,8,3,10,11,1,2
g1060,4,4,4,9,1,0,1
g2391,4,8,3,11,11,1,2
g201,4,8,3,7,12,1,4
g2392,4,8,3,11,13,1,2
g1066,4,8,2,8,32,2,4
g2397,4,8,3,6,34,1,2
g1067,4,8,2,4,2,2,2
g2398,4,8,3,6,34,1,2
g2395,4,8,3,10,13,1,2
g6750,1,4,9,31,6,1,1
g2396,4,8,3,6,34,1,2
n2221,3,11,4,14,13,2,5
n3553,2,7,1,3,5,0,6
n2220,2,6,3,9,2,0,3
n3554,3,8,3,3,11,0,0
g1068,4,8,2,8,3,2,4
n2223,2,7,1,2,4,0,6
n3551,2,5,5,8,7,0,1
g1069,4,8,2,4,31,2,3
n2222,2,3,1,2,13,0,0
n3552,2,2,2,4,10,0,0
n3550,4,13,3,3,9,0,0
n2229,6,24,2,5,3,6,7
n7918,4,8,2,21,14,2,3
n2228,5,12,1,1,4,1,2
n3559,2,2,1,3,5,0,0
n2225,2,3,1,2,13,0,0
n3557,2,5,5,8,9,0,1
g24178,4,13,1,3,10,3,3
n2224,6,24,2,4,3,6,7
n3558,4,11,3,3,12,0,0
n7913,4,2,2,2,6,1,0
g24179,4,13,1,3,11,3,5
n2227,6,24,3,4,3,6,7
n3555,4,8,3,3,11,0,0
n7912,4,6,1,3,2,1,2
n2226,2,7,1,2,4,0,6
n3556,2,4,5,8,27,0,1
g24174,4,13,1,3,9,3,5
g207,4,8,3,9,11,1,2
g1070,4,8,2,8,32,2,4
g1074,4,8,2,4,31,2,3
g1078,4,8,4,9,30,1,2
g1075,4,8,4,9,30,1,2
n2210,2,2,5,7,12,0,0
n3542,6,24,4,8,9,6,5
n3543,3,8,3,3,13,0,0
n2212,5,12,1,1,4,1,2
n3540,2,2,2,6,12,0,0
n2211,2,4,2,2,15,0,1
n3541,2,7,1,3,5,0,6
g5437,1,4,0,0,7,1,1
n2218,5,16,1,1,5,1,6
n7907,4,8,2,22,2,2,2
n2217,2,4,5,12,14,0,2
n3548,4,12,3,3,6,0,0
n2219,3,11,4,12,12,2,5
n3549,2,4,5,8,27,0,1
n2214,6,15,1,10,10,3,6
n3546,3,3,2,6,7,0,0
n2213,6,24,3,5,3,6,7
n3547,3,3,1,3,8,0,0
n2216,2,7,6,15,2,1,3
n3544,2,3,1,3,9,0,0
n2215,2,2,5,8,12,0,0
n3545,3,8,1,3,7,0,6
g1081,4,8,2,5,32,2,4
g24181,4,13,1,3,12,3,3
g24182,4,13,1,3,2,3,4
n7909,4,7,1,5,8,1,1
test_so65,4,8,2,3,9,1,4
g2250,4,8,3,10,31,1,3
test_so66,4,8,0,0,12,2,2
g225,4,8,3,8,11,1,2
g2251,4,8,3,10,31,1,3
test_so67,4,8,2,5,8,1,2
test_so68,4,8,2,4,5,1,3
test_so69,4,8,1,4,14,1,4
g222,4,8,3,8,8,1,3
g2254,4,8,3,5,31,1,2
g2255,4,8,3,5,31,1,2
g2252,4,8,3,10,31,1,3
g2253,4,8,3,5,31,1,2
n2122,1,2,4,4,11,0,0
n3454,2,7,1,1,12,1,2
n2121,1,2,4,4,7,0,0
n3455,2,6,2,4,11,0,0
g2256,4,8,2,8,28,1,3
n2124,1,6,1,5,10,0,3
n3452,3,12,3,3,31,1,5
test_so60,4,8,2,3,5,1,2
g2257,4,8,7,61,30,2,4
n2123,1,2,4,4,9,0,0
n3453,3,10,3,3,13,1,2
test_so61,4,8,0,0,5,2,4
n3450,2,7,1,1,12,1,2
test_so62,4,8,1,2,31,2,3
n3451,2,4,1,1,14,0,2
test_so63,0,0,0,0,0,0,0
n2120,1,6,2,2,34,0,6
test_so64,4,8,1,2,2,2,2
n2129,1,6,4,5,8,0,6
n2126,1,1,4,4,11,0,0
n3458,3,13,1,3,9,0,6
n2125,1,1,3,3,11,0,0
n3459,6,15,4,7,8,3,6
n2128,1,2,2,3,9,0,0
n3456,6,24,2,4,5,6,5
n2127,1,6,3,4,8,0,6
n3457,3,4,1,3,10,0,0
g228,4,8,3,8,13,1,3
test_so54,4,8,2,8,31,1,3
g2261,4,8,3,4,9,1,3
test_so55,4,8,2,5,8,1,3
test_so56,4,8,2,5,11,1,3
g213,4,4,3,9,1,0,2
test_so57,0,0,0,0,0,0,0
test_so58,4,8,3,6,30,1,2
test_so59,4,8,2,7,9,1,2
g210,4,8,3,9,13,1,3
n3443,2,6,2,4,10,0,0
n4774,1,1,2,4,2,0,0
n2110,1,6,3,5,13,0,3
n3444,6,24,2,4,9,6,6
n4775,1,1,2,4,4,0,0
g2267,4,4,3,5,1,0,3
n3441,3,10,3,3,11,1,2
n4772,1,1,3,7,2,0,0
n3442,2,7,1,1,16,1,2
n4773,1,1,2,4,2,0,0
test_so50,4,8,2,3,6,1,3
n4770,1,1,2,4,3,0,0
test_so51,4,8,2,2,9,1,2
n3440,3,12,3,3,31,1,8
n4771,1,1,2,4,2,0,0
test_so52,4,8,2,2,5,1,3
g7956,4,4,9,27,5,1,1
test_so53,4,8,2,2,5,1,3
n2119,1,6,3,3,34,0,6
n2118,1,6,2,2,3,0,6
n3449,2,10,4,7,8,0,7
n3447,6,15,4,7,12,3,6
n3448,6,15,6,8,12,3,6
n2117,1,3,1,1,35,0,0
n3445,3,4,1,3,14,0,0
n4776,1,0,4,9,1,0,0
n2116,1,6,4,7,34,0,6
n3446,3,13,1,3,13,0,6
g219,4,8,3,9,12,1,4
g216,4,8,3,9,11,1,2
test_so87,4,8,2,2,10,1,4
test_so88,4,8,1,3,15,2,4
test_so89,4,8,2,9,11,1,2
g246,4,8,3,8,13,1,3
g2232,4,8,3,5,34,1,3
g243,4,8,3,8,11,1,2
g2233,4,8,3,5,34,1,3
g2230,4,8,3,5,34,1,3
g2231,4,8,3,5,34,1,3
g240,4,8,3,8,8,1,3
g2236,4,8,3,5,34,1,2
n3476,2,6,2,4,11,0,0
test_so80,4,8,2,4,13,1,2
g2237,4,8,3,5,34,1,2
n3477,6,21,2,4,10,5,6
test_so81,4,8,2,3,18,1,2
g2234,4,8,3,5,34,1,3
n2146,1,2,11,11,8,0,1
n3474,2,4,1,1,16,0,2
test_so82,4,8,2,3,13,1,2
g2235,4,8,3,5,34,1,2
n2145,1,2,11,11,7,0,1
n3475,2,7,1,1,16,1,2
test_so83,4,8,2,2,4,2,3
n3472,6,15,6,8,10,3,6
test_so84,4,8,1,2,31,2,3
n3473,2,10,4,7,8,0,7
test_so85,4,8,1,4,32,2,4
g2238,4,4,3,5,1,0,1
n3470,3,13,1,3,11,0,6
test_so86,4,8,1,2,10,2,3
g2239,4,8,3,4,34,1,2
n3471,6,15,4,7,10,3,5
n2148,1,3,3,36,11,0,3
n2147,1,2,11,11,9,0,1
n3478,3,4,1,3,14,0,0
n3479,3,13,1,3,13,0,6
g249,4,8,3,9,9,1,3
test_so76,4,8,2,2,11,1,2
g237,4,8,3,8,13,1,3
test_so77,4,8,2,6,11,1,3
test_so78,4,7,3,4,35,1,1
test_so79,4,8,5,12,30,2,3
g234,4,8,3,8,11,1,2
g2244,4,8,3,6,31,1,2
g231,4,8,3,8,8,1,2
g2241,4,1,11,23,10,0,1
g2247,4,8,3,11,31,1,3
n3465,3,10,3,3,15,1,2
g2248,4,8,3,11,31,1,3
n2132,1,6,7,9,8,0,6
n3466,2,4,1,1,14,0,2
test_so70,4,6,1,1,13,1,1
g2245,4,8,3,6,31,1,1
n3463,2,7,1,1,16,1,2
test_so71,4,8,2,4,10,1,3
g2246,4,8,3,6,31,1,2
n3464,3,12,3,3,31,1,7
test_so72,4,8,2,4,10,1,3
n3461,2,10,4,7,9,0,6
test_so73,0,0,0,0,0,0,0
n3462,2,4,1,1,14,0,2
test_so74,4,8,2,2,34,1,3
g2249,4,8,3,11,31,1,3
n2131,1,6,8,11,8,0,6
test_so75,4,8,2,2,34,1,2
n2130,1,2,2,6,9,0,0
n3460,6,15,6,8,8,3,6
n2137,1,3,7,7,13,0,2
n3469,3,4,1,3,12,0,0
n2136,1,3,7,11,12,0,2
n3467,2,6,2,4,10,0,0
n3468,6,15,2,4,8,3,6
test_so21,4,8,1,2,31,2,3
n3490,2,8,8,19,6,2,3
test_so22,4,8,4,8,12,1,4
n3491,2,6,1,2,11,1,2
test_so23,0,0,0,0,0,0,0
n2160,1,6,3,3,8,0,6
test_so24,4,8,2,3,7,1,4
g267,4,8,3,9,8,1,4
test_so25,4,8,2,5,12,1,2
g2210,4,8,3,5,34,1,3
test_so26,4,8,2,2,11,1,3
test_so27,4,8,0,0,7,2,4
g264,4,8,3,9,12,1,3
test_so28,4,6,2,2,13,1,1
g2214,4,5,14,58,6,1,2
n3498,2,5,1,1,5,1,1
g261,4,8,3,9,11,1,2
n2165,1,2,2,2,11,0,2
n3499,2,5,1,1,11,1,1
n3496,2,6,2,4,14,1,2
n3497,2,6,3,5,13,1,2
g2218,4,8,3,5,34,1,3
n2162,1,2,2,2,11,0,2
n3494,2,8,8,19,10,2,3
g2219,4,8,3,5,34,1,3
n3495,2,6,1,2,15,1,1
n2164,1,2,8,14,11,0,2
n3492,2,6,2,4,10,1,2
test_so20,4,8,1,2,31,2,2
g2217,4,8,3,5,34,1,3
n3493,2,6,3,5,9,1,2
g20752,2,3,2,8,12,0,1
g7909,4,5,7,19,4,1,3
test_so29,4,8,2,4,9,1,3
test_so10,4,8,1,2,10,1,1
test_so11,4,8,2,2,34,1,3
g258,4,8,3,9,9,1,2
n3480,6,15,4,7,12,3,6
test_so12,4,8,2,2,34,1,2
test_so13,4,8,2,2,11,1,2
test_so14,4,8,2,6,12,1,4
g2221,4,8,3,5,34,1,3
test_so15,4,7,3,4,41,1,1
g2222,4,8,3,5,34,1,3
test_so16,4,8,3,7,30,1,2
test_so17,4,8,2,4,17,1,2
g252,4,8,3,8,11,1,3
g2220,4,8,3,5,34,1,3
n2155,1,6,3,4,8,0,6
n3487,2,6,1,2,15,1,2
g2226,4,8,3,5,34,1,3
n2154,1,6,3,4,8,0,6
n3488,2,6,2,4,14,1,2
g2223,4,4,3,5,1,0,2
n2157,1,6,2,3,8,0,6
n3485,2,6,1,2,10,1,2
g2224,4,8,3,4,34,1,3
n2156,1,6,3,3,8,0,6
n3486,2,8,8,19,10,2,3
g2229,4,8,3,5,34,1,3
n2151,1,6,2,2,8,0,6
n3483,2,6,1,2,14,1,2
n2150,1,2,4,16,11,0,0
n3484,2,6,1,2,14,1,2
g2227,4,8,3,5,34,1,2
n2153,1,6,2,2,8,0,6
n3481,6,15,6,8,12,3,6
g2228,4,8,3,5,34,1,3
n2152,1,6,3,4,8,0,6
n3482,2,10,4,7,9,0,6
n2159,1,6,3,3,8,0,6
n2158,1,6,2,3,8,0,6
n3489,2,6,3,5,13,1,2
test_so18,4,8,2,8,11,1,2
test_so19,4,8,0,0,6,2,4
test_so43,4,8,1,2,9,2,3
n2180,1,4,4,19,22,0,3
test_so44,4,8,2,2,9,1,4
test_so45,4,8,1,3,15,2,4
test_so46,4,8,2,9,14,1,2
test_so47,4,8,2,4,7,1,3
g288,4,8,4,4,5,2,3
test_so48,4,8,0,0,4,2,3
test_so49,4,8,2,4,5,1,3
g286,4,8,4,4,5,2,4
